2025-04-29 07:36:13,441 - INFO - 2025-04-29 07:36:13.441891: Status da tarefa bpa: completed
2025-04-29 07:40:46,044 - INFO - ✅ CEP 07400170 atualizado: Shiguetoshi Takahashi, Jardim Vitória (IBGE: 350390)
2025-04-29 07:40:46,218 - INFO - ✅ CEP 07432585 atualizado: F, Jardim Das Cerejeiras (IBGE: 350390)
2025-04-29 07:40:46,514 - INFO - ✅ CEP 05323002 atualizado: Presidente Altino, Jaguaré (IBGE: 355030)
2025-04-29 07:40:46,711 - INFO - ✅ CEP 07402010 atualizado: Judite Rodrigues Norte, Jardim Renata (IBGE: 350390)
2025-04-29 07:40:46,896 - INFO - ✅ CEP 07417555 atualizado: Benedito Barbosa de Souza, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:47,078 - INFO - ✅ CEP 07411185 atualizado: São João, Jordanópolis (IBGE: 350390)
2025-04-29 07:40:47,253 - INFO - ✅ CEP 08599530 atualizado: Chavantes, Vila São Carlos (IBGE: 352310)
2025-04-29 07:40:47,445 - INFO - ✅ CEP 07439070 atualizado: Mármore, Chácaras Copaco (IBGE: 350390)
2025-04-29 07:40:47,642 - INFO - ✅ CEP 07417195 atualizado: Rogério de Andrade Santos, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:47,847 - INFO - ✅ CEP 07402055 atualizado: Braz Maiolino, Barbosas (IBGE: 350390)
2025-04-29 07:40:48,051 - INFO - ✅ CEP 07402850 atualizado: Recife, Jardim Real (IBGE: 350390)
2025-04-29 07:40:48,250 - INFO - ✅ CEP 07417270 atualizado: Paulina Maria da Conceição Maiolino, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:48,436 - INFO - ✅ CEP 07404200 atualizado: Serra do Taquari, Mirante Do Arujá (IBGE: 350390)
2025-04-29 07:40:48,617 - INFO - ✅ CEP 07428235 atualizado: Pedra da Lua, Arujá 5 (IBGE: 350390)
2025-04-29 07:40:48,818 - INFO - ✅ CEP 07437050 atualizado: dos Cedros, Parque Dos Jacarandás (IBGE: 350390)
2025-04-29 07:40:50,171 - INFO - ✅ CEP 74054606 atualizado para 07405460: Arapongas, Jardim Pinheiro (IBGE: 350390)
2025-04-29 07:40:50,367 - INFO - ✅ CEP 07402070 atualizado: João Nepomuceno, Barbosas (IBGE: 350390)
2025-04-29 07:40:50,559 - INFO - ✅ CEP 07404215 atualizado: Serra Pelada, Mirante Do Arujá (IBGE: 350390)
2025-04-29 07:40:50,816 - INFO - ✅ CEP 07402265 atualizado: Guaporé, Jardim São José (IBGE: 350390)
2025-04-29 07:40:51,007 - INFO - ✅ CEP 07411150 atualizado: Santa Luzia, Jordanópolis (IBGE: 350390)
2025-04-29 07:40:52,427 - INFO - ✅ CEP 07147200 atualizado para 07417200: Deolinda Rosa dos Santos, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:52,654 - INFO - ✅ CEP 07400450 atualizado: Montevidéo, Jardim Rincão (IBGE: 350390)
2025-04-29 07:40:52,850 - INFO - ✅ CEP 07440055 atualizado: da Paineira, Chácaras Vista Alegre (IBGE: 350390)
2025-04-29 07:40:53,027 - INFO - ✅ CEP 07400405 atualizado: São José, Jardim Rincão (IBGE: 350390)
2025-04-29 07:40:53,210 - INFO - ✅ CEP 07417595 atualizado: Margarida Maiolino, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:53,398 - INFO - ✅ CEP 07417465 atualizado: Antonia Manoel Fernandes, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:53,586 - INFO - ✅ CEP 07428070 atualizado: Almandina, Arujá 5 (IBGE: 350390)
2025-04-29 07:40:53,781 - INFO - ✅ CEP 07417380 atualizado: José Severino Filho, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:53,975 - INFO - ✅ CEP 07417110 atualizado: José Roberto Tariffe de Oliveira, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:40:54,166 - INFO - ✅ CEP 08588179 atualizado: Capinzal, Jardim Nascente (IBGE: 352310)
2025-04-29 07:40:54,361 - INFO - ✅ CEP 07402255 atualizado: Amapá, Jardim São José (IBGE: 350390)
2025-04-29 07:40:54,644 - INFO - ✅ CEP 07414050 atualizado: dos Vados, Fontes (IBGE: 350390)
2025-04-29 07:40:54,925 - INFO - ✅ CEP 07411395 atualizado: Nossa Senhora da Pompéia, Cidade Nova Arujá (IBGE: 350390)
2025-04-29 07:40:55,109 - INFO - ✅ CEP 07404080 atualizado: Serra da Canastra, Mirante Do Arujá (IBGE: 350390)
2025-04-29 07:40:55,288 - INFO - ✅ CEP 07405435 atualizado: João de Barro, Jardim Pinheiro (IBGE: 350390)
2025-04-29 07:40:55,481 - INFO - ✅ CEP 07435465 atualizado: Capelinha, Arujázinho I, Ii E Iii (IBGE: 350390)
2025-04-29 07:40:55,686 - INFO - ✅ CEP 07428330 atualizado: Granada, Jardim Fazenda Rincão (IBGE: 350390)
2025-04-29 07:40:59,124 - INFO - ✅ CEP 08586010 atualizado: Cardeal, Parque São Pedro (IBGE: 352310)
2025-04-29 07:40:59,321 - INFO - ✅ CEP 07440400 atualizado: São Bento, São Bento (IBGE: 350390)
2025-04-29 07:40:59,526 - INFO - ✅ CEP 07411180 atualizado: São Benedito, Jordanópolis (IBGE: 350390)
2025-04-29 07:40:59,696 - INFO - ✅ CEP 08587240 atualizado: Serra do Ouro Branco, Jardim Amaral (IBGE: 352310)
2025-04-29 07:40:59,915 - INFO - ✅ CEP 07404185 atualizado: Serra do Araripe, Mirante Do Arujá (IBGE: 350390)
2025-04-29 07:41:00,105 - INFO - ✅ CEP 07402065 atualizado: Julio Antonio dos Santos, Barbosas (IBGE: 350390)
2025-04-29 07:41:00,281 - INFO - ✅ CEP 07402795 atualizado: Porto Alegre, Jardim Real (IBGE: 350390)
2025-04-29 07:41:00,463 - INFO - ✅ CEP 07435650 atualizado: Bartyra, Arujázinho I, Ii E Iii (IBGE: 350390)
2025-04-29 07:41:00,663 - INFO - ✅ CEP 07440650 atualizado: José Antonio Manoel, São Bento (IBGE: 350390)
2025-04-29 07:41:00,845 - INFO - ✅ CEP 07400320 atualizado: Vereador Eli Diniz, Convívio Residencial Santana (IBGE: 350390)
2025-04-29 07:41:02,144 - INFO - ✅ CEP 07489080 atualizado para 07439080: Mercúrio, Chácaras Copaco (IBGE: 350390)
2025-04-29 07:41:02,391 - INFO - ✅ CEP 07417210 atualizado: Corpus Christi, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:02,582 - INFO - ✅ CEP 08586515 atualizado: Nanci Midori Cato, Residencial Promissão (IBGE: 352310)
2025-04-29 07:41:02,807 - INFO - ✅ CEP 11271265 atualizado: Elaine, Boraceia (IBGE: 350635)
2025-04-29 07:41:03,007 - INFO - ✅ CEP 07404120 atualizado: Serra de Paranapiacaba, Mirante Do Arujá (IBGE: 350390)
2025-04-29 07:41:03,199 - INFO - ✅ CEP 07432685 atualizado: Hirayoshi Amano, Sítio Dos Fernandes (IBGE: 350390)
2025-04-29 07:41:03,383 - INFO - ✅ CEP 07407015 atualizado: Sebastião Cubas dos Santos, Jardim Santo Antônio (IBGE: 350390)
2025-04-29 07:41:03,562 - INFO - ✅ CEP 07400500 atualizado: Prudente de Moraes, Vila Flora Regina (IBGE: 350390)
2025-04-29 07:41:03,757 - INFO - ✅ CEP 07417355 atualizado: Raimundo Pedro da Silva, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:03,938 - INFO - ✅ CEP 07401770 atualizado: Justino de Jesus Gomes, Vila Pilar (IBGE: 350390)
2025-04-29 07:41:04,254 - INFO - ✅ CEP 38055500 atualizado: Nenê Sabino, Olinda (IBGE: 317010)
2025-04-29 07:41:04,437 - INFO - ✅ CEP 07402820 atualizado: Curitiba, Jardim Real (IBGE: 350390)
2025-04-29 07:41:04,635 - INFO - ✅ CEP 07414195 atualizado: Jujiro Nakayama, Jardim Nippon Club (IBGE: 350390)
2025-04-29 07:41:05,912 - INFO - ✅ CEP 07142517 atualizado para 07417265: Railda Alves de Oliveira, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:06,083 - INFO - ✅ CEP 07401715 atualizado: Reinaldo Santangelo, Vila Pilar (IBGE: 350390)
2025-04-29 07:41:06,264 - INFO - ✅ CEP 07428210 atualizado: Andulária, Arujá 5 (IBGE: 350390)
2025-04-29 07:41:07,638 - INFO - ✅ CEP 07442052 atualizado para 07435245: dos Limoeiros, Arujá Country Club (IBGE: 350390)
2025-04-29 07:41:07,830 - INFO - ✅ CEP 07417150 atualizado: Gilberto Mendes, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:08,034 - INFO - ✅ CEP 07407000 atualizado: João Antonio de Oliveira, Jardim Santo Antônio (IBGE: 350390)
2025-04-29 07:41:08,210 - INFO - ✅ CEP 07443025 atualizado: Boa Esperança, Jardim Josely (IBGE: 350390)
2025-04-29 07:41:08,408 - INFO - ✅ CEP 07414380 atualizado: Papoula, Chácaras Colinas Verdes (IBGE: 350390)
2025-04-29 07:41:08,587 - INFO - ✅ CEP 07404040 atualizado: Serra do Itapeti, Mirante Do Arujá (IBGE: 350390)
2025-04-29 07:41:08,801 - INFO - ✅ CEP 07406365 atualizado: Agá, Vila Arujá (IBGE: 350390)
2025-04-29 07:41:10,104 - INFO - ✅ CEP 07000000 atualizado para 07424000: dos Correas, Canjicas (IBGE: 350390)
2025-04-29 07:41:10,284 - INFO - ✅ CEP 07417220 atualizado: Bento Antonio dos Santos, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:10,459 - INFO - ✅ CEP 07439050 atualizado: Molibidênio, Chácaras Copaco (IBGE: 350390)
2025-04-29 07:41:10,664 - INFO - ✅ CEP 07434445 atualizado: dos Pinheiros, Arujázinho Iv (IBGE: 350390)
2025-04-29 07:41:10,843 - INFO - ✅ CEP 07176620 atualizado: Manuel de Freitas, Jardim Álamo (IBGE: 351880)
2025-04-29 07:41:11,048 - INFO - ✅ CEP 07430000 atualizado: Laranja Azeda, Laranja Azeda (IBGE: 350390)
2025-04-29 07:41:11,332 - INFO - ✅ CEP 07405500 atualizado: Vereador Albino Rodrigues Neves, Pedreira (IBGE: 350390)
2025-04-29 07:41:11,509 - INFO - ✅ CEP 07400880 atualizado: Angelina Nicoletti do Carmo, Arujá Centro Residencial (IBGE: 350390)
2025-04-29 07:41:11,696 - INFO - ✅ CEP 07417230 atualizado: José Rodrigues de Ávila, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:11,928 - INFO - ✅ CEP 07401350 atualizado: Julio Prestes, Vila Riman (IBGE: 350390)
2025-04-29 07:41:13,236 - INFO - ✅ CEP 07407165 atualizado para 07404020: dos Fernandes, Mirante do Arujá (IBGE: 350390)
2025-04-29 07:41:13,434 - INFO - ✅ CEP 07432010 atualizado: Gabriel Paschoal, Jardim Leika (IBGE: 350390)
2025-04-29 07:41:14,751 - INFO - ✅ CEP 07485440 atualizado para 07405440: Jacutinga, Jardim Pinheiro (IBGE: 350390)
2025-04-29 07:41:14,961 - INFO - ✅ CEP 07400855 atualizado: Ana Maria Moreira Coronado, Arujá Centro Residencial (IBGE: 350390)
2025-04-29 07:41:15,150 - INFO - ✅ CEP 07403085 atualizado: Anacleto de Jesus Ferreira, Arujamérica (IBGE: 350390)
2025-04-29 07:41:15,333 - INFO - ✅ CEP 07417515 atualizado: Leonardo Switzar, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:15,527 - INFO - ✅ CEP 07439120 atualizado: Caolim, Chácaras Copaco (IBGE: 350390)
2025-04-29 07:41:15,716 - INFO - ✅ CEP 07431210 atualizado: Tibiriçá, Jardim Tupi (IBGE: 350390)
2025-04-29 07:41:15,907 - INFO - ✅ CEP 07405455 atualizado: Canário, Jardim Pinheiro (IBGE: 350390)
2025-04-29 07:41:16,106 - INFO - ✅ CEP 07402000 atualizado: Diomar Fernandes Negretti, Jardim Renata (IBGE: 350390)
2025-04-29 07:41:16,296 - INFO - ✅ CEP 07428290 atualizado: Rubi, Jardim Fazenda Rincão (IBGE: 350390)
2025-04-29 07:41:16,485 - INFO - ✅ CEP 07439030 atualizado: Argila, Chácaras Copaco (IBGE: 350390)
2025-04-29 07:41:16,671 - INFO - ✅ CEP 07417115 atualizado: Belmira de Lima Simões, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:16,887 - INFO - ✅ CEP 07443020 atualizado: Atalaia, Jardim Josely (IBGE: 350390)
2025-04-29 07:41:17,072 - INFO - ✅ CEP 07412000 atualizado: Governador Mario Covas Junior, Portão (IBGE: 350390)
2025-04-29 07:41:17,275 - INFO - ✅ CEP 07132580 atualizado: Pacule, Jardim Jovaia (IBGE: 351880)
2025-04-29 07:41:17,487 - INFO - ✅ CEP 07428300 atualizado: Rodonita, Jardim Fazenda Rincão (IBGE: 350390)
2025-04-29 07:41:18,796 - INFO - ✅ CEP 36693933 atualizado para 07417165: Adelino Pereira da Silva, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:18,976 - INFO - ✅ CEP 07420885 atualizado: Municipal do Jaguari, Jaguari (IBGE: 350390)
2025-04-29 07:41:19,190 - INFO - ✅ CEP 07417375 atualizado: José Veloso da Silva, Parque Rodrigo Barreto (IBGE: 350390)
2025-04-29 07:41:19,350 - INFO - ✅ CEP 02311020 atualizado: Carlos Olivares, Vila Mazzei (IBGE: 355030)
2025-04-29 07:41:19,351 - INFO - 🔚 Total: 723 | Atualizados: 654 | Substituídos: 63 | Falhas: 0
2025-04-29 08:33:46,086 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\socketio_config.py', reloading
2025-04-29 08:33:48,572 - INFO -  * Restarting with stat
2025-04-29 08:33:59,512 - INFO - Scheduler started
2025-04-29 08:33:59,520 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 08:33:59,648 - WARNING -  * Debugger is active!
2025-04-29 08:33:59,654 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 08:44:28,934 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\Consultas.py', reloading
2025-04-29 08:44:29,673 - INFO -  * Restarting with stat
2025-04-29 08:44:34,163 - INFO - Scheduler started
2025-04-29 08:44:34,168 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 08:44:34,214 - WARNING -  * Debugger is active!
2025-04-29 08:44:34,227 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 08:54:19,495 - INFO - 2025-04-29 08:54:19.493010: Status da tarefa cadastro: running
2025-04-29 08:56:02,667 - INFO - 2025-04-29 08:56:02.666465: Status da tarefa cadastro: completed
2025-04-29 09:01:15,661 - INFO - 2025-04-29 09:01:15.661347: Status da tarefa domiciliofcd: running
2025-04-29 09:01:38,055 - INFO - 2025-04-29 09:01:38.055505: Status da tarefa domiciliofcd: completed
2025-04-29 09:05:22,877 - INFO - 2025-04-29 09:05:22.873715: Status da tarefa domiciliofcd: running
2025-04-29 09:06:16,046 - INFO - 2025-04-29 09:06:16.045441: Status da tarefa domiciliofcd: completed
2025-04-29 09:11:36,610 - INFO - 2025-04-29 09:11:36.599385: Status da tarefa domiciliofcd: running
2025-04-29 09:11:56,193 - INFO - 2025-04-29 09:11:56.193643: Status da tarefa domiciliofcd: completed
2025-04-29 09:13:09,025 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\socketio_config.py', reloading
2025-04-29 09:13:11,285 - INFO -  * Restarting with stat
2025-04-29 09:13:25,075 - INFO - Scheduler started
2025-04-29 09:13:25,077 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:13:25,750 - WARNING -  * Debugger is active!
2025-04-29 09:13:25,846 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:14:36,039 - INFO - Scheduler started
2025-04-29 09:14:36,042 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:14:36,124 - INFO -  * Restarting with stat
2025-04-29 09:14:54,146 - INFO - Scheduler started
2025-04-29 09:14:54,148 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:14:54,189 - WARNING -  * Debugger is active!
2025-04-29 09:14:54,193 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:15:29,351 - INFO - 2025-04-29 09:15:29.351704: Status da tarefa domiciliofcd: running
2025-04-29 09:16:05,408 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\Consultas.py', reloading
2025-04-29 09:16:06,272 - INFO -  * Restarting with stat
2025-04-29 09:16:15,634 - INFO - Scheduler started
2025-04-29 09:16:15,639 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:16:18,788 - WARNING -  * Debugger is active!
2025-04-29 09:16:18,813 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:16:25,891 - INFO - 2025-04-29 09:16:25.891431: Status da tarefa domiciliofcd: running
2025-04-29 09:16:34,925 - INFO - 2025-04-29 09:16:34.925944: Status da tarefa domiciliofcd: completed
2025-04-29 09:30:21,237 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\Gerar_BPA.py', reloading
2025-04-29 09:30:22,351 - INFO -  * Restarting with stat
2025-04-29 09:30:32,964 - INFO - Scheduler started
2025-04-29 09:30:33,010 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:30:33,165 - WARNING -  * Debugger is active!
2025-04-29 09:30:33,185 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:30:49,908 - INFO - 2025-04-29 09:30:49.908918: Status da tarefa bpa: running
2025-04-29 09:31:34,471 - INFO - 2025-04-29 09:31:34.471098: Status da tarefa bpa: completed
2025-04-29 09:31:49,170 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\importdados.py', reloading
2025-04-29 09:31:49,834 - INFO -  * Restarting with stat
2025-04-29 09:31:52,617 - INFO - Scheduler started
2025-04-29 09:31:52,620 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:31:52,664 - WARNING -  * Debugger is active!
2025-04-29 09:31:52,669 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:33:34,168 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\importdados.py', reloading
2025-04-29 09:33:34,484 - INFO -  * Restarting with stat
2025-04-29 09:33:37,848 - INFO - Scheduler started
2025-04-29 09:33:37,850 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:33:37,886 - WARNING -  * Debugger is active!
2025-04-29 09:33:37,891 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:39:06,187 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\Consultas.py', reloading
2025-04-29 09:39:06,740 - INFO -  * Restarting with stat
2025-04-29 09:39:12,064 - INFO - Scheduler started
2025-04-29 09:39:12,069 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:39:12,128 - WARNING -  * Debugger is active!
2025-04-29 09:39:12,137 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:39:15,770 - INFO - 2025-04-29 09:39:15.770367: Status da tarefa bpa: running
2025-04-29 09:39:54,089 - INFO - 2025-04-29 09:39:54.089502: Status da tarefa bpa: completed
2025-04-29 09:41:40,468 - INFO -  * Detected change in 'C:\\Users\\ivantp\\Downloads\\flask-react-project\\backend\\Consultas.py', reloading
2025-04-29 09:41:40,885 - INFO -  * Restarting with stat
2025-04-29 09:41:44,940 - INFO - Scheduler started
2025-04-29 09:41:44,942 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 09:41:45,007 - WARNING -  * Debugger is active!
2025-04-29 09:41:45,013 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 09:42:01,718 - INFO - 2025-04-29 09:42:01.718120: Status da tarefa bpa: running
2025-04-29 09:42:35,858 - INFO - 2025-04-29 09:42:35.858240: Status da tarefa bpa: completed
2025-04-29 09:42:44,437 - INFO - 2025-04-29 09:42:44.437531: Status da tarefa domiciliofcd: running
2025-04-29 09:43:08,414 - INFO - 2025-04-29 09:43:08.414096: Status da tarefa domiciliofcd: completed
2025-04-29 09:46:43,773 - INFO - 2025-04-29 09:46:43.773273: Status da tarefa bpa: running
2025-04-29 09:47:11,120 - INFO - 2025-04-29 09:47:11.120293: Status da tarefa bpa: completed
2025-04-29 09:53:00,985 - INFO - 2025-04-29 09:53:00.905387: Status da tarefa iaf: running
2025-04-29 09:53:05,544 - INFO - 2025-04-29 09:53:05.544616: Status da tarefa iaf: completed
2025-04-29 10:08:26,848 - INFO - Scheduler started
2025-04-29 10:08:26,851 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 10:08:27,013 - INFO -  * Restarting with stat
2025-04-29 10:08:34,839 - INFO - Scheduler started
2025-04-29 10:08:34,841 - INFO - Added job "auto_update_imports_wrapper" to job store "default"
2025-04-29 10:08:34,952 - WARNING -  * Debugger is active!
2025-04-29 10:08:34,964 - INFO -  * Debugger PIN: 119-587-816
2025-04-29 10:09:43,848 - INFO - 2025-04-29 10:09:43.848738: Status da tarefa bpa: running
2025-04-29 10:10:18,696 - INFO - 2025-04-29 10:10:18.695891: Status da tarefa bpa: completed
2025-04-29 10:10:22,475 - INFO - 2025-04-29 10:10:22.475888: Status da tarefa pse_prof: running
2025-04-29 10:10:23,479 - INFO - 2025-04-29 10:10:23.479109: Status da tarefa pse_prof: completed
2025-04-29 10:10:43,210 - INFO - 2025-04-29 10:10:43.207010: Status da tarefa pse: running
2025-04-29 10:10:44,837 - INFO - 2025-04-29 10:10:44.837888: Status da tarefa pse: completed
2025-04-29 10:10:56,898 - INFO - 2025-04-29 10:10:56.898873: Status da tarefa pse_prof: running
2025-04-29 10:10:58,138 - INFO - 2025-04-29 10:10:58.138886: Status da tarefa pse_prof: completed
2025-04-29 10:10:59,319 - INFO - 2025-04-29 10:10:59.319089: Status da tarefa pse: running
2025-04-29 10:11:02,432 - INFO - 2025-04-29 10:11:02.432647: Status da tarefa pse: completed
